Gene stable ID	Transcript stable ID	Gene name	Mouse gene stable ID	Mouse gene name
ENSRNOG00000029865	ENSRNOT00000065805	Prss56	ENSMUSG00000036480	Prss56
ENSRNOG00000011936	ENSRNOT00000077514	Abhd14a	ENSMUSG00000042210	Abhd14a
ENSRNOG00000011936	ENSRNOT00000016056	Abhd14a	ENSMUSG00000042210	Abhd14a
ENSRNOG00000011936	ENSRNOT00000079470	Abhd14a	ENSMUSG00000042210	Abhd14a
ENSRNOG00000061220	ENSRNOT00000078575	SNORA17	ENSMUSG00000088224	Gm25406
ENSRNOG00000042083	ENSRNOT00000063862	AABR07051562.1	ENSMUSG00000076575	Igkv7-33
ENSRNOG00000045670	ENSRNOT00000064401	Tnfsf12	ENSMUSG00000097328	Tnfsf12
ENSRNOG00000014485	ENSRNOT00000019735	Pdcd6	ENSMUSG00000021576	Pdcd6
ENSRNOG00000019907	ENSRNOT00000026988	Nfkbie	ENSMUSG00000023947	Nfkbie
ENSRNOG00000008482	ENSRNOT00000011682	Rbms1	ENSMUSG00000026970	Rbms1
ENSRNOG00000008482	ENSRNOT00000087439	Rbms1	ENSMUSG00000026970	Rbms1
ENSRNOG00000054529	ENSRNOT00000079897	SCARNA6	ENSMUSG00000087968	Gm25395
ENSRNOG00000053309	ENSRNOT00000081012	Tubd1	ENSMUSG00000020513	Tubd1
ENSRNOG00000016311	ENSRNOT00000083684	Slc6a2	ENSMUSG00000055368	Slc6a2
ENSRNOG00000016311	ENSRNOT00000022285	Slc6a2	ENSMUSG00000055368	Slc6a2
ENSRNOG00000016311	ENSRNOT00000048470	Slc6a2	ENSMUSG00000055368	Slc6a2
ENSRNOG00000059989	ENSRNOT00000088735	SNORA17	ENSMUSG00000077660	Gm24257
ENSRNOG00000055169	ENSRNOT00000086580	Ighv8-2	ENSMUSG00000102301	Ighv8-2
ENSRNOG00000018282	ENSRNOT00000024775	Gda	ENSMUSG00000058624	Gda
ENSRNOG00000016390	ENSRNOT00000022065	Eef1e1	ENSMUSG00000001707	Eef1e1
ENSRNOG00000049200	ENSRNOT00000039327	Vom2r50	ENSMUSG00000091620	Vmn2r23
ENSRNOG00000002916	ENSRNOT00000003908	Car4	ENSMUSG00000000805	Car4
ENSRNOG00000025274	ENSRNOT00000048554	Hexb	ENSMUSG00000021665	Hexb
ENSRNOG00000017253	ENSRNOT00000023411	Ccdc107	ENSMUSG00000028461	Ccdc107
ENSRNOG00000054090	ENSRNOT00000091434	U6	ENSMUSG00000089107	Gm23117
ENSRNOG00000012723	ENSRNOT00000017125	Trim55	ENSMUSG00000060913	Trim55
ENSRNOG00000046955	ENSRNOT00000068033	Cbx6	ENSMUSG00000089715	Cbx6
ENSRNOG00000004520	ENSRNOT00000087845	Wdr60	ENSMUSG00000042050	Wdr60
ENSRNOG00000004520	ENSRNOT00000006144	Wdr60	ENSMUSG00000042050	Wdr60
ENSRNOG00000017137	ENSRNOT00000023121	Mettl10	ENSMUSG00000030960	Mettl10
ENSRNOG00000055383	ENSRNOT00000090305	AABR07067762.1	ENSMUSG00000034424	Gcsh
ENSRNOG00000056046	ENSRNOT00000080882	U6	ENSMUSG00000095272	Gm24242
ENSRNOG00000006345	ENSRNOT00000008329	Sec61b	ENSMUSG00000092116	Gm10320
ENSRNOG00000006345	ENSRNOT00000008329	Sec61b	ENSMUSG00000053317	Sec61b
ENSRNOG00000010992	ENSRNOT00000014627	Hspb3	ENSMUSG00000051456	Hspb3
ENSRNOG00000029330	ENSRNOT00000047354	Ca5b	ENSMUSG00000031373	Car5b
ENSRNOG00000021209	ENSRNOT00000085006	Polr3gl	ENSMUSG00000028104	Polr3gl
ENSRNOG00000021209	ENSRNOT00000028801	Polr3gl	ENSMUSG00000028104	Polr3gl
ENSRNOG00000008499	ENSRNOT00000011225	Olr1064	ENSMUSG00000044897	Olfr821
ENSRNOG00000038297	ENSRNOT00000058301	Plekhd1	ENSMUSG00000066438	Plekhd1
ENSRNOG00000014702	ENSRNOT00000019756	Elovl2	ENSMUSG00000021364	Elovl2
ENSRNOG00000060885	ENSRNOT00000081734	U6atac	ENSMUSG00000089423	Gm26007
ENSRNOG00000053023	ENSRNOT00000089778	Taz	ENSMUSG00000009995	Taz
ENSRNOG00000005104	ENSRNOT00000006808	Sppl2c	ENSMUSG00000049506	Sppl2c
ENSRNOG00000023778	ENSRNOT00000060335	Gcnt2	ENSMUSG00000021360	Gcnt2
ENSRNOG00000023778	ENSRNOT00000078010	Gcnt2	ENSMUSG00000021360	Gcnt2
ENSRNOG00000023778	ENSRNOT00000035448	Gcnt2	ENSMUSG00000021360	Gcnt2
ENSRNOG00000049855	ENSRNOT00000044960	LOC102554637	ENSMUSG00000071519	Prss3
ENSRNOG00000049855	ENSRNOT00000044960	LOC102554637	ENSMUSG00000058119	Gm5771
ENSRNOG00000049855	ENSRNOT00000044960	LOC102554637	ENSMUSG00000071517	Gm10334
ENSRNOG00000049855	ENSRNOT00000044960	LOC102554637	ENSMUSG00000062751	Prss1
ENSRNOG00000045643	ENSRNOT00000073167	AABR07026271.1	ENSMUSG00000048758	Rpl29
ENSRNOG00000045643	ENSRNOT00000073167	AABR07026271.1	ENSMUSG00000091198	Gm5218
ENSRNOG00000045643	ENSRNOT00000073167	AABR07026271.1	ENSMUSG00000091695	Gm17669
ENSRNOG00000045643	ENSRNOT00000073167	AABR07026271.1	ENSMUSG00000078240	Gm3550
ENSRNOG00000045643	ENSRNOT00000035638	AABR07026271.1	ENSMUSG00000048758	Rpl29
ENSRNOG00000045643	ENSRNOT00000035638	AABR07026271.1	ENSMUSG00000091198	Gm5218
ENSRNOG00000045643	ENSRNOT00000035638	AABR07026271.1	ENSMUSG00000091695	Gm17669
ENSRNOG00000045643	ENSRNOT00000035638	AABR07026271.1	ENSMUSG00000078240	Gm3550
ENSRNOG00000004875	ENSRNOT00000006455	Ccer1	ENSMUSG00000047025	Ccer1
ENSRNOG00000018778	ENSRNOT00000052392	Cadm1	ENSMUSG00000032076	Cadm1
ENSRNOG00000018778	ENSRNOT00000079797	Cadm1	ENSMUSG00000032076	Cadm1
ENSRNOG00000053212	ENSRNOT00000080362	SNORA2	ENSMUSG00000065336	Snora34
ENSRNOG00000027360	ENSRNOT00000038448	Srsf7	ENSMUSG00000024097	Srsf7
ENSRNOG00000059108	ENSRNOT00000086009	U7	ENSMUSG00000088839	Gm27510
ENSRNOG00000059108	ENSRNOT00000086009	U7	ENSMUSG00000088679	Gm23665
ENSRNOG00000059108	ENSRNOT00000086009	U7	ENSMUSG00000094704	Gm24487
ENSRNOG00000059108	ENSRNOT00000086009	U7	ENSMUSG00000088050	Gm26151
ENSRNOG00000053676	ENSRNOT00000084384	U6	ENSMUSG00000065084	Gm26496
ENSRNOG00000053676	ENSRNOT00000084384	U6	ENSMUSG00000065675	Gm24260
ENSRNOG00000053676	ENSRNOT00000084384	U6	ENSMUSG00000094710	Gm22823
ENSRNOG00000053676	ENSRNOT00000084384	U6	ENSMUSG00000064887	Gm24205
ENSRNOG00000058204	ENSRNOT00000077129	Vom1r83	ENSMUSG00000093376	Vmn1r23
ENSRNOG00000058204	ENSRNOT00000077129	Vom1r83	ENSMUSG00000048697	Vmn1r26
ENSRNOG00000058204	ENSRNOT00000077129	Vom1r83	ENSMUSG00000093451	Vmn1r24
ENSRNOG00000058204	ENSRNOT00000077129	Vom1r83	ENSMUSG00000093501	Vmn1r22
ENSRNOG00000004706	ENSRNOT00000006360	Vit	ENSMUSG00000024076	Vit
ENSRNOG00000051685	ENSRNOT00000091779	U6	ENSMUSG00000096772	Gm22114
ENSRNOG00000052675	ENSRNOT00000081918	snosnR60_Z15	ENSMUSG00000065735	Snord80
ENSRNOG00000019106	ENSRNOT00000025888	Rps17	ENSMUSG00000061787	Rps17
ENSRNOG00000016417	ENSRNOT00000021981	Zfp136	ENSMUSG00000089857	Zfp882
ENSRNOG00000037524	ENSRNOT00000056829	Adam6	ENSMUSG00000043945	Adam6a
ENSRNOG00000037524	ENSRNOT00000056829	Adam6	ENSMUSG00000051804	Adam6b
ENSRNOG00000049511	ENSRNOT00000072276	Safb2	ENSMUSG00000042625	Safb2
ENSRNOG00000028733	ENSRNOT00000031896	Prkar1b	ENSMUSG00000025855	Prkar1b
ENSRNOG00000006440	ENSRNOT00000008450	Ift27	ENSMUSG00000016637	Ift27
ENSRNOG00000055596	ENSRNOT00000088491	Csn1s1	ENSMUSG00000070702	Csn1s1
ENSRNOG00000055596	ENSRNOT00000087923	Csn1s1	ENSMUSG00000070702	Csn1s1
ENSRNOG00000028386	ENSRNOT00000032257	RGD1564162	ENSMUSG00000050157	Gm867
ENSRNOG00000057455	ENSRNOT00000084191	SNORA48	ENSMUSG00000088255	Gm24288
ENSRNOG00000000376	ENSRNOT00000000423	Tmem167b	ENSMUSG00000068732	Tmem167b
ENSRNOG00000057793	ENSRNOT00000082820	7SK	ENSMUSG00000088849	Gm26353
ENSRNOG00000005747	ENSRNOT00000085630	Il27ra	ENSMUSG00000005465	Il27ra
ENSRNOG00000005747	ENSRNOT00000007726	Il27ra	ENSMUSG00000005465	Il27ra
ENSRNOG00000007666	ENSRNOT00000059430	Cacnb4	ENSMUSG00000017412	Cacnb4
ENSRNOG00000027590	ENSRNOT00000082751	Jakmip3	ENSMUSG00000056856	Jakmip3
ENSRNOG00000027590	ENSRNOT00000030461	Jakmip3	ENSMUSG00000056856	Jakmip3
ENSRNOG00000058660	ENSRNOT00000086324	SNORA79	ENSMUSG00000080440	Gm25848
ENSRNOG00000036921	ENSRNOT00000055447	Tmsb10	ENSMUSG00000079523	Tmsb10
ENSRNOG00000012786	ENSRNOT00000017101	Pgrmc1	ENSMUSG00000006373	Pgrmc1
ENSRNOG00000012786	ENSRNOT00000079231	Pgrmc1	ENSMUSG00000006373	Pgrmc1
ENSRNOG00000027234	ENSRNOT00000036287	Zfp367	ENSMUSG00000044934	Zfp367
ENSRNOG00000061624	ENSRNOT00000090030	Y_RNA	ENSMUSG00000087897	Gm25283
ENSRNOG00000054598	ENSRNOT00000087639	7SK	ENSMUSG00000088767	Gm22636
ENSRNOG00000022084	ENSRNOT00000034277	Sox14	ENSMUSG00000053747	Sox14
ENSRNOG00000050776	ENSRNOT00000072576	5S_rRNA	ENSMUSG00000099049	Gm27289
ENSRNOG00000057233	ENSRNOT00000081417	SNORA17	ENSMUSG00000094154	Gm23266
ENSRNOG00000057233	ENSRNOT00000081417	SNORA17	ENSMUSG00000096455	Gm23311
ENSRNOG00000055378	ENSRNOT00000082779	SNORD38	ENSMUSG00000065680	Snord38a
ENSRNOG00000047331	ENSRNOT00000066983	LOC687896	ENSMUSG00000057050	Olfr397
ENSRNOG00000028196	ENSRNOT00000038865	Mgme1	ENSMUSG00000027424	Mgme1
ENSRNOG00000032780	ENSRNOT00000045875	Mrpl58	ENSMUSG00000018858	Mrpl58
ENSRNOG00000058420	ENSRNOT00000091110	AABR07006033.1	ENSMUSG00000037974	Muc5ac
ENSRNOG00000056552	ENSRNOT00000080847	SCARNA23	ENSMUSG00000088712	Gm22728
ENSRNOG00000013927	ENSRNOT00000019213	Jag2	ENSMUSG00000002799	Jag2
ENSRNOG00000039086	ENSRNOT00000084030	Ccdc153	ENSMUSG00000070306	Ccdc153
ENSRNOG00000039086	ENSRNOT00000059776	Ccdc153	ENSMUSG00000070306	Ccdc153
ENSRNOG00000029512	ENSRNOT00000051134	LOC100361854	ENSMUSG00000025362	Rps26
ENSRNOG00000028047	ENSRNOT00000034057	Mecr	ENSMUSG00000028910	Mecr
ENSRNOG00000010446	ENSRNOT00000013882	Ccdc182	ENSMUSG00000034031	Ccdc182
ENSRNOG00000025071	ENSRNOT00000064571	Qrich1	ENSMUSG00000006673	Qrich1
ENSRNOG00000025071	ENSRNOT00000080778	Qrich1	ENSMUSG00000006673	Qrich1
ENSRNOG00000019961	ENSRNOT00000027031	Tcte1	ENSMUSG00000023949	Tcte1
ENSRNOG00000049700	ENSRNOT00000075128	Cda	ENSMUSG00000028755	Cda
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000095560	Trav14d-2
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000095711	Trav14-2
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000093801	Trav14n-2
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000094212	Trav14-3
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000076824	Trav14n-3
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000094619	Trav14d-3-dv8
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000076840	Trav14-1
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000095854	Trav14d-1
ENSRNOG00000055402	ENSRNOT00000082901	AABR07017634.1	ENSMUSG00000096827	Trav14n-1
ENSRNOG00000059721	ENSRNOT00000090263	SCARNA16	ENSMUSG00000088903	Gm25434
ENSRNOG00000017787	ENSRNOT00000023962	Ripk1	ENSMUSG00000021408	Ripk1
ENSRNOG00000017260	ENSRNOT00000023189	Cdr2	ENSMUSG00000030878	Cdr2
ENSRNOG00000015212	ENSRNOT00000020854	Hspa14	ENSMUSG00000109865	Hspa14
ENSRNOG00000021266	ENSRNOT00000028889	Prokr2	ENSMUSG00000050558	Prokr2
ENSRNOG00000011616	ENSRNOT00000015733	Slc26a5	ENSMUSG00000029015	Slc26a5
ENSRNOG00000052820	ENSRNOT00000082690	7SK	ENSMUSG00000088031	Gm24990
ENSRNOG00000060311	ENSRNOT00000086598	SNORD34	ENSMUSG00000065878	Snord34
ENSRNOG00000007447	ENSRNOT00000066685	Pla2g4b	ENSMUSG00000098488	Pla2g4b
ENSRNOG00000007447	ENSRNOT00000066685	Pla2g4b	ENSMUSG00000033852	Gm28042
ENSRNOG00000007447	ENSRNOT00000081897	Pla2g4b	ENSMUSG00000098488	Pla2g4b
ENSRNOG00000007447	ENSRNOT00000081897	Pla2g4b	ENSMUSG00000033852	Gm28042
ENSRNOG00000049975	ENSRNOT00000072132	Zfp46	ENSMUSG00000051351	Zfp46
ENSRNOG00000013669	ENSRNOT00000090707	Pik3r4	ENSMUSG00000032571	Pik3r4
ENSRNOG00000013669	ENSRNOT00000018654	Pik3r4	ENSMUSG00000032571	Pik3r4
ENSRNOG00000009195	ENSRNOT00000012209	Tnks1bp1	ENSMUSG00000033955	Tnks1bp1
ENSRNOG00000031111	ENSRNOT00000046821	Spag11bl	ENSMUSG00000059463	Spag11b
ENSRNOG00000031111	ENSRNOT00000047761	Spag11bl	ENSMUSG00000059463	Spag11b
ENSRNOG00000011621	ENSRNOT00000090378	LOC100911576	ENSMUSG00000060373	Hnrnpc
ENSRNOG00000011621	ENSRNOT00000060514	LOC100911576	ENSMUSG00000060373	Hnrnpc
ENSRNOG00000018671	ENSRNOT00000084009	Commd4	ENSMUSG00000032299	Commd4
ENSRNOG00000018671	ENSRNOT00000064903	Commd4	ENSMUSG00000032299	Commd4
ENSRNOG00000058827	ENSRNOT00000079027	Six2	ENSMUSG00000024134	Six2
ENSRNOG00000003078	ENSRNOT00000004199	Dcaf6	ENSMUSG00000026571	Dcaf6
ENSRNOG00000049203	ENSRNOT00000071625	Pex5	ENSMUSG00000005069	Pex5
ENSRNOG00000049203	ENSRNOT00000073341	Pex5	ENSMUSG00000005069	Pex5
ENSRNOG00000000247	ENSRNOT00000000264	Mfsd11	ENSMUSG00000020818	Mfsd11
ENSRNOG00000052430	ENSRNOT00000090308	U6	ENSMUSG00000089497	Gm26360
ENSRNOG00000030328	ENSRNOT00000052131	Fam98a	ENSMUSG00000002017	Fam98a
ENSRNOG00000000521	ENSRNOT00000091731	Cdkn1a	ENSMUSG00000023067	Cdkn1a
ENSRNOG00000000521	ENSRNOT00000000628	Cdkn1a	ENSMUSG00000023067	Cdkn1a
ENSRNOG00000053763	ENSRNOT00000090632	AABR07017748.2	ENSMUSG00000093966	Trav4-3
ENSRNOG00000053763	ENSRNOT00000090632	AABR07017748.2	ENSMUSG00000095572	Trav4n-3
ENSRNOG00000053763	ENSRNOT00000090632	AABR07017748.2	ENSMUSG00000093939	Trav4d-3
ENSRNOG00000017459	ENSRNOT00000023637	C1ql3	ENSMUSG00000049630	C1ql3
ENSRNOG00000030682	ENSRNOT00000044519	Calhm1	ENSMUSG00000079258	Calhm1
ENSRNOG00000056224	ENSRNOT00000091440	U7	ENSMUSG00000096804	Gm23411
ENSRNOG00000009197	ENSRNOT00000012657	Asb4	ENSMUSG00000042607	Asb4
ENSRNOG00000019461	ENSRNOT00000026321	Zbtb3	ENSMUSG00000071661	Zbtb3
ENSRNOG00000041764	ENSRNOT00000063517	5S_rRNA	ENSMUSG00000092753	Gm26400
ENSRNOG00000010484	ENSRNOT00000077429	Zdhhc21	ENSMUSG00000028403	Zdhhc21
ENSRNOG00000010484	ENSRNOT00000013950	Zdhhc21	ENSMUSG00000028403	Zdhhc21
ENSRNOG00000020175	ENSRNOT00000027321	Rnf121	ENSMUSG00000070426	Rnf121
ENSRNOG00000017114	ENSRNOT00000066798	Synj2	ENSMUSG00000023805	Synj2
ENSRNOG00000017114	ENSRNOT00000068476	Synj2	ENSMUSG00000023805	Synj2
ENSRNOG00000017114	ENSRNOT00000067661	Synj2	ENSMUSG00000023805	Synj2
ENSRNOG00000033697	ENSRNOT00000061973	Casp4	ENSMUSG00000033538	Casp4
ENSRNOG00000012026	ENSRNOT00000016450	Psmc2	ENSMUSG00000028932	Psmc2
ENSRNOG00000001003	ENSRNOT00000001327	Trappc5	ENSMUSG00000040236	Trappc5
ENSRNOG00000052275	ENSRNOT00000082893	H2afv	ENSMUSG00000041126	H2afv
ENSRNOG00000012975	ENSRNOT00000086820	Ggcx	ENSMUSG00000053460	Ggcx
ENSRNOG00000012975	ENSRNOT00000084281	Ggcx	ENSMUSG00000053460	Ggcx
ENSRNOG00000012975	ENSRNOT00000017927	Ggcx	ENSMUSG00000053460	Ggcx
ENSRNOG00000026420	ENSRNOT00000087633	Iqcg	ENSMUSG00000035578	Iqcg
ENSRNOG00000026420	ENSRNOT00000032518	Iqcg	ENSMUSG00000035578	Iqcg
ENSRNOG00000017980	ENSRNOT00000024404	Itgal	ENSMUSG00000030830	Itgal
ENSRNOG00000009350	ENSRNOT00000048543	Sez6	ENSMUSG00000000632	Sez6
ENSRNOG00000028323	ENSRNOT00000029485	Dhrsx	ENSMUSG00000063897	DHRSX
ENSRNOG00000053749	ENSRNOT00000092202	AABR07017855.1	ENSMUSG00000094766	Trav7-4
ENSRNOG00000053749	ENSRNOT00000092202	AABR07017855.1	ENSMUSG00000094023	Trav7d-4
ENSRNOG00000053749	ENSRNOT00000092202	AABR07017855.1	ENSMUSG00000104620	Trav7-1
ENSRNOG00000053749	ENSRNOT00000092202	AABR07017855.1	ENSMUSG00000095736	Trav7n-4
ENSRNOG00000032871	ENSRNOT00000055879	Mlc1	ENSMUSG00000035805	Mlc1
ENSRNOG00000021130	ENSRNOT00000028696	Abcc8	ENSMUSG00000040136	Abcc8
ENSRNOG00000021130	ENSRNOT00000038798	Abcc8	ENSMUSG00000040136	Abcc8
ENSRNOG00000055602	ENSRNOT00000086876	SNORA32	ENSMUSG00000065262	Gm23451
ENSRNOG00000055602	ENSRNOT00000086876	SNORA32	ENSMUSG00000064642	Gm23299
ENSRNOG00000055602	ENSRNOT00000086876	SNORA32	ENSMUSG00000065248	Gm22293
ENSRNOG00000018905	ENSRNOT00000025585	Armc4	ENSMUSG00000061802	Armc4
ENSRNOG00000050823	ENSRNOT00000031923	LOC103691072	ENSMUSG00000066704	Cyp2b19
ENSRNOG00000054976	ENSRNOT00000085156	Olr1654	ENSMUSG00000108674	Olfr1359
ENSRNOG00000054976	ENSRNOT00000085156	Olr1654	ENSMUSG00000108534	Olfr1360
ENSRNOG00000058476	ENSRNOT00000088261	Mast2	ENSMUSG00000003810	Mast2
ENSRNOG00000058476	ENSRNOT00000085235	Mast2	ENSMUSG00000003810	Mast2
ENSRNOG00000016412	ENSRNOT00000022032	Fxyd6	ENSMUSG00000066705	Fxyd6
ENSRNOG00000016412	ENSRNOT00000082205	Fxyd6	ENSMUSG00000066705	Fxyd6
ENSRNOG00000054837	ENSRNOT00000087077	SNORA17	ENSMUSG00000089373	Gm22138
ENSRNOG00000018543	ENSRNOT00000025958	Atp4b	ENSMUSG00000031449	Atp4b
ENSRNOG00000058587	ENSRNOT00000091686	SNORA74	ENSMUSG00000089111	Gm25907
ENSRNOG00000011060	ENSRNOT00000015091	Unc119	ENSMUSG00000002058	Unc119
ENSRNOG00000037998	ENSRNOT00000057807	Snw1	ENSMUSG00000021039	Snw1
ENSRNOG00000052738	ENSRNOT00000086064	U7	ENSMUSG00000088180	Gm22218
ENSRNOG00000052738	ENSRNOT00000086064	U7	ENSMUSG00000087941	Gm27635
ENSRNOG00000033217	ENSRNOT00000050609	Esam	ENSMUSG00000001946	Esam
ENSRNOG00000033217	ENSRNOT00000083778	Esam	ENSMUSG00000001946	Esam
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000110105	Gm45844
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000094107	Vmn2r47
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000090342	Vmn2r46
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000095914	Vmn2r48
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000070844	Vmn2r42
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000053720	Vmn2r43
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000096658	Vmn2r39
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000095730	Vmn2r29
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000094606	Vmn2r50
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000096399	Vmn2r35
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000090662	Vmn2r45
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000090864	Vmn2r40
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000070847	Vmn2r30
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000096743	Vmn2r32
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000094098	Vmn2r44
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000096180	Vmn2r49
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000096373	Vmn2r31
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000070841	Vmn2r34
ENSRNOG00000022955	ENSRNOT00000036914	Vom2r75	ENSMUSG00000095773	Vmn2r38
ENSRNOG00000005691	ENSRNOT00000045086	Rnf32	ENSMUSG00000029130	Rnf32
ENSRNOG00000005691	ENSRNOT00000007646	Rnf32	ENSMUSG00000029130	Rnf32
ENSRNOG00000000936	ENSRNOT00000001242	Stx2	ENSMUSG00000029428	Stx2
ENSRNOG00000000936	ENSRNOT00000037296	Stx2	ENSMUSG00000029428	Stx2
ENSRNOG00000006094	ENSRNOT00000009000	Cd44	ENSMUSG00000005087	Cd44
ENSRNOG00000006094	ENSRNOT00000009073	Cd44	ENSMUSG00000005087	Cd44
ENSRNOG00000006094	ENSRNOT00000008760	Cd44	ENSMUSG00000005087	Cd44
ENSRNOG00000053898	ENSRNOT00000084360	SNORA24	ENSMUSG00000092730	Snora24
ENSRNOG00000029286	ENSRNOT00000043719	Hbe1	ENSMUSG00000052187	Hbb-y
ENSRNOG00000058190	ENSRNOT00000080535	U2	ENSMUSG00000088498	Gm24402
ENSRNOG00000046797	ENSRNOT00000072130	LOC100911166	ENSMUSG00000027324	Rpusd2
ENSRNOG00000018051	ENSRNOT00000024440	Farp2	ENSMUSG00000034066	Farp2
ENSRNOG00000020144	ENSRNOT00000027290	RGD1310127	ENSMUSG00000030780	BC017158
ENSRNOG00000008825	ENSRNOT00000091901	Ssrp1	ENSMUSG00000027067	Ssrp1
ENSRNOG00000008825	ENSRNOT00000012022	Ssrp1	ENSMUSG00000027067	Ssrp1
ENSRNOG00000004910	ENSRNOT00000006768	Eif2d	ENSMUSG00000026427	Eif2d
ENSRNOG00000003453	ENSRNOT00000004741	Lypd1	ENSMUSG00000026344	Lypd1
ENSRNOG00000052853	ENSRNOT00000081391	SNORA17	ENSMUSG00000087870	Gm26100
ENSRNOG00000049064	ENSRNOT00000073314	Olr1135	ENSMUSG00000110519	Olfr839-ps1
ENSRNOG00000019296	ENSRNOT00000026237	Gnat2	ENSMUSG00000009108	Gnat2
ENSRNOG00000014059	ENSRNOT00000018905	Odf2l	ENSMUSG00000028256	Odf2l
ENSRNOG00000014059	ENSRNOT00000080600	Odf2l	ENSMUSG00000028256	Odf2l
ENSRNOG00000020991	ENSRNOT00000033795	Ms4a6a	ENSMUSG00000024679	Ms4a6d
ENSRNOG00000022937	ENSRNOT00000037290	Bpifc	ENSMUSG00000050108	Bpifc
ENSRNOG00000018969	ENSRNOT00000056923	Gpatch4	ENSMUSG00000028069	Gpatch4
ENSRNOG00000008613	ENSRNOT00000067376	Gatad1	ENSMUSG00000007415	Gatad1
ENSRNOG00000042029	ENSRNOT00000022514	Efs	ENSMUSG00000022203	Efs
ENSRNOG00000010094	ENSRNOT00000079254	Kcnmb2	ENSMUSG00000037610	Kcnmb2
ENSRNOG00000010094	ENSRNOT00000013410	Kcnmb2	ENSMUSG00000037610	Kcnmb2
ENSRNOG00000010094	ENSRNOT00000083676	Kcnmb2	ENSMUSG00000037610	Kcnmb2
ENSRNOG00000010094	ENSRNOT00000090301	Kcnmb2	ENSMUSG00000037610	Kcnmb2
ENSRNOG00000020342	ENSRNOT00000027564	Samd11	ENSMUSG00000096351	Samd11
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000091185	Gm3278
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000091400	Gm6356
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000096685	Gm3642
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000092036	Gm2244
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000094460	Gm21560
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000091227	Gm3755
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000079380	Gm8271
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000079388	2610042L04Rik
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000095360	Gm3594
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000091814	Gm8050
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000096197	4930555G01Rik
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000096470	Gm9603
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000095686	Gm3099
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000096869	Gm6676
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000072738	Gm16440
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000096023	Gm3542
ENSRNOG00000046623	ENSRNOT00000046409	LOC100912293	ENSMUSG00000090627	Gm8356
